Date,Insect Repellent,Carrots,Cheese,Dustpan,Hair Gel,Toothbrush,Toothpaste,Pasta,Milk,Water,BBQ Sauce,Chicken,Orange,Trash Cans,Deodorant,Honey,Soap,Extension Cords,Potatoes,Mustard,Bath Towels,Paper Towels,Syrup,Tuna,Cereal,Onions,Rice,Banana,Air Freshener,Mop,Tissues,Mayonnaise,Chips,Tea,Eggs,Laundry Detergent,Yogurt,Spinach,Shampoo,Salmon,Razors,Pancake Mix,Olive Oil,Ironing Board,Hand Sanitizer,Dish Soap,Bread,Cleaning Spray,Sponges,Toilet Paper,Iron,Lawn Mower,Shaving Cream,Cleaning Rags,Garden Hose,Shrimp,Power Strips,Pickles,Tomatoes,Vinegar,Dishware,Ketchup,Broom,Peanut Butter,Trash Bags,Ice Cream,Beef,Shower Gel,Cereal Bars,Feminine Hygiene Products,Diapers,Canned Soup,Jam,Butter,Apple,Baby Wipes,Light Bulbs,Soda,Plant Fertilizer,Coffee,Vacuum Cleaner
2020-09-13,21,28,23,27,23,23,38,28,23,18,20,24,23,28,27,18,19,25,22,28,38,29,28,22,27,20,29,27,16,29,20,26,29,18,28,31,27,22,23,29,23,15,30,30,29,15,18,24,13,26,17,19,25,28,20,14,14,20,23,25,18,19,28,27,15,28,31,22,11,19,28,26,13,21,23,27,20,16,33,21,26
2020-09-14,27,20,23,22,28,27,44,28,18,17,27,25,13,18,22,23,21,27,22,24,22,22,23,24,27,25,23,18,31,20,21,26,23,24,17,20,23,14,19,15,20,26,20,24,25,15,19,18,30,15,27,23,23,25,33,27,22,25,21,16,23,22,36,22,33,28,22,18,23,20,20,21,22,24,25,25,19,34,23,21,18
2020-09-15,27,17,17,20,16,29,40,23,34,22,20,19,16,17,18,28,19,23,28,22,31,31,32,25,17,24,24,29,19,21,17,27,21,18,24,20,18,18,25,24,26,20,23,22,25,26,25,28,26,18,14,25,26,23,25,28,27,20,29,19,26,32,22,27,32,20,24,17,20,20,21,24,21,33,40,17,25,27,17,26,22
2020-09-16,25,24,24,19,24,21,43,33,23,29,25,17,14,20,27,26,18,33,20,21,22,17,18,19,19,29,24,15,26,22,22,20,25,20,27,24,20,11,14,29,24,20,13,15,19,18,19,18,20,18,25,16,21,21,23,22,19,23,18,17,18,12,19,15,19,20,22,22,12,21,17,20,26,22,20,19,21,19,19,17,26
2020-09-17,17,24,33,28,17,30,42,23,20,29,16,25,17,25,20,21,22,24,26,22,22,21,22,21,24,29,18,30,27,24,18,13,22,20,17,20,17,26,14,14,20,20,21,14,31,22,21,23,19,29,26,19,23,22,29,20,34,32,23,23,24,21,28,34,15,20,19,22,24,20,20,21,27,23,18,28,20,26,18,19,26
2020-09-18,26,20,33,23,21,20,55,34,20,17,27,27,34,28,24,11,32,29,12,26,19,33,21,23,24,22,25,32,20,20,20,16,19,16,26,23,24,22,26,23,22,26,32,27,21,23,23,27,18,27,19,21,28,25,15,24,22,22,22,20,29,22,33,17,22,25,17,21,29,23,26,32,27,25,19,19,25,37,17,23,23
2020-09-19,23,12,33,17,19,12,40,20,17,23,27,16,23,20,21,36,26,21,27,27,17,21,24,17,20,27,23,18,21,26,21,23,20,18,19,22,17,27,17,26,20,22,23,9,20,16,21,27,33,24,18,20,18,20,16,20,34,23,15,22,16,27,35,22,25,19,15,23,22,19,28,26,19,19,24,13,18,22,24,17,19
2020-09-20,20,23,19,24,24,17,48,24,27,21,16,17,19,26,40,23,18,20,21,25,22,21,21,17,24,19,22,24,22,23,15,25,31,24,21,24,20,22,18,15,18,20,16,24,36,17,21,23,23,19,24,19,20,26,27,23,25,24,16,21,19,21,36,18,21,16,21,16,21,24,19,23,30,21,22,22,22,18,24,18,22
2020-09-21,27,24,30,22,22,16,39,16,12,20,23,18,16,18,28,19,22,24,22,25,25,25,25,28,11,18,26,23,25,21,30,21,26,14,26,32,23,21,25,26,21,33,19,40,26,19,21,19,20,18,21,22,26,23,21,31,21,30,19,20,28,26,25,34,21,28,21,22,28,25,29,21,18,15,29,27,30,24,26,18,25
2020-09-22,23,29,29,24,16,29,61,19,23,29,24,28,24,16,29,30,28,28,28,24,18,26,27,29,24,34,19,24,30,29,13,26,21,31,21,28,22,19,19,25,23,17,22,31,23,22,29,27,17,21,25,30,22,23,21,19,31,23,25,34,27,30,20,30,20,19,31,19,28,23,23,22,17,23,19,34,18,28,22,20,22
2020-09-23,18,17,25,25,20,23,43,14,29,13,25,27,17,25,27,23,23,24,21,23,32,24,19,25,20,22,18,15,26,15,17,19,28,19,25,18,23,23,32,14,22,27,27,21,22,28,25,21,17,25,23,14,30,35,27,25,27,26,22,23,21,30,24,23,22,25,18,19,20,20,26,20,20,23,18,20,18,27,26,18,26
2020-09-24,25,19,17,19,28,24,48,16,33,22,27,16,21,23,29,27,35,27,23,22,25,21,18,19,20,16,23,27,15,24,21,23,21,23,16,22,24,24,29,18,25,15,21,31,20,21,16,21,20,36,18,21,21,25,24,22,20,19,18,23,24,20,16,21,16,20,25,18,28,27,25,25,32,17,29,20,22,29,18,24,29
2020-09-25,20,29,25,21,20,18,39,13,24,23,29,23,21,22,15,18,20,22,17,32,20,24,25,21,15,17,20,33,20,16,20,22,25,20,13,21,20,27,22,14,27,23,27,18,31,20,20,19,25,23,23,19,32,19,29,27,25,27,17,26,21,20,26,19,18,25,23,27,25,20,29,26,28,21,18,25,23,18,26,25,21
2020-09-26,32,21,25,21,26,26,43,26,26,18,32,20,19,22,25,22,23,26,11,22,23,19,27,22,15,24,24,20,29,29,19,29,26,18,22,21,29,30,18,25,24,25,30,27,24,30,19,21,22,27,25,26,16,31,21,31,11,26,13,21,18,24,22,24,12,19,24,29,22,30,24,23,20,29,24,30,21,17,16,24,24
2020-09-27,16,31,21,24,27,26,41,34,35,18,26,22,23,28,21,19,24,25,22,26,23,23,19,20,19,32,19,16,20,23,22,24,20,20,17,21,25,21,24,16,25,24,21,25,34,21,21,14,17,21,28,15,18,23,21,14,20,22,16,20,23,13,24,21,23,20,23,17,24,39,24,24,26,18,22,22,18,16,20,26,24
2020-09-28,15,18,29,26,23,18,50,18,22,24,16,22,38,26,16,16,23,31,16,25,20,20,28,22,17,28,23,23,25,31,16,29,14,22,25,19,27,37,27,17,16,21,29,27,18,27,18,26,25,18,25,34,22,24,19,18,14,29,24,24,21,25,22,31,23,26,20,22,19,17,22,14,17,25,23,26,31,19,20,27,24
2020-09-29,14,29,25,15,19,20,52,23,24,25,22,22,28,27,18,18,14,21,29,23,21,20,17,23,27,20,16,20,30,24,19,20,14,24,16,27,22,23,23,22,17,19,23,20,21,22,14,23,10,26,18,16,19,19,22,16,18,31,17,19,31,15,25,27,27,22,32,16,16,21,14,20,24,17,24,21,19,21,27,26,22
2020-09-30,30,23,16,21,26,25,41,23,20,20,19,18,25,23,18,20,13,26,18,26,27,17,17,25,28,17,30,21,23,18,20,23,19,11,24,27,19,23,22,23,29,23,15,21,21,22,16,15,18,23,28,20,21,25,25,22,17,16,29,21,18,25,18,25,15,22,16,23,23,26,18,21,22,34,29,13,28,23,17,19,23
2020-10-01,22,21,30,16,18,32,58,32,23,22,21,25,26,27,17,27,21,20,29,29,24,19,31,30,27,33,20,22,17,28,21,22,25,13,27,28,25,23,19,28,19,16,24,21,19,31,21,25,21,32,30,21,25,33,28,30,17,29,13,30,29,26,29,23,29,24,19,27,27,17,26,23,31,22,25,22,31,27,22,15,19
2020-10-02,22,24,21,27,30,32,47,19,33,18,24,22,30,24,20,25,27,26,25,33,21,22,27,24,25,22,21,25,25,29,23,29,19,22,26,25,27,24,15,23,11,26,21,31,20,18,21,19,26,27,20,18,26,24,23,17,22,18,25,33,30,28,16,24,14,26,31,26,26,23,22,25,24,22,20,23,22,24,23,23,29
2020-10-03,26,24,23,30,16,22,57,24,21,29,20,23,20,21,26,24,28,19,22,27,27,35,27,13,24,26,25,20,28,21,22,24,26,10,24,15,32,17,23,17,30,17,19,19,24,28,38,21,21,19,23,26,29,23,29,28,23,22,21,26,18,20,24,25,28,29,18,21,25,24,24,31,23,18,21,26,22,22,13,23,21
2020-10-04,20,22,25,27,32,27,46,24,30,28,21,24,24,28,18,20,33,29,21,23,26,24,28,23,20,21,17,30,26,17,29,22,26,26,30,31,25,21,28,31,19,20,20,21,20,23,30,32,26,23,23,18,29,29,29,19,24,12,28,22,21,17,18,26,24,25,25,24,19,23,10,16,19,28,19,21,17,23,25,32,27
2020-10-05,19,23,19,16,22,23,47,17,29,23,19,25,22,22,26,28,20,22,21,22,17,21,17,25,21,21,24,24,19,20,20,24,16,20,25,25,20,22,20,22,18,19,23,28,20,24,25,26,19,24,17,17,17,16,24,31,18,26,21,23,20,18,27,20,32,19,26,19,18,26,24,28,20,18,30,23,23,18,24,27,23
2020-10-06,26,20,22,24,20,31,45,28,24,20,19,19,21,26,28,22,18,23,25,23,31,23,20,24,26,19,27,28,24,19,14,23,21,29,29,19,22,33,26,22,23,22,31,20,16,21,13,16,20,24,26,25,24,21,24,23,23,27,22,20,17,21,31,18,21,25,26,27,21,34,25,28,22,22,29,27,26,22,29,27,24
2020-10-07,22,31,19,27,25,24,44,24,18,28,23,30,25,19,34,26,24,20,18,20,25,26,25,21,21,18,22,14,23,34,21,19,26,25,16,12,20,24,18,26,23,26,41,19,22,22,30,31,19,22,21,14,27,27,17,18,28,20,31,27,24,18,21,18,21,20,19,19,21,32,17,21,24,21,24,15,21,25,23,25,22
2020-10-08,23,21,23,19,16,19,56,14,22,22,20,10,17,24,21,21,19,15,17,15,15,21,13,28,26,25,26,13,26,22,21,14,20,18,23,19,18,13,19,23,20,35,22,21,20,23,19,24,26,20,21,17,20,17,21,23,27,20,30,25,20,24,17,27,12,18,22,19,21,25,24,23,27,24,21,18,20,28,30,18,21
2020-10-09,20,26,23,21,25,26,48,18,24,16,25,11,18,25,20,16,22,20,24,16,26,16,19,24,25,17,34,19,23,23,31,20,21,21,27,18,20,27,39,19,20,27,13,26,22,26,22,34,18,22,27,23,22,20,21,31,21,22,36,24,24,17,17,22,26,19,22,22,22,38,23,27,24,20,26,23,19,15,20,22,20
2020-10-10,20,21,32,20,19,24,37,22,20,18,28,22,22,29,23,22,26,18,13,19,25,22,30,19,21,27,23,19,23,22,25,11,24,18,28,29,25,17,12,24,17,22,25,25,23,31,20,31,21,18,21,20,26,20,29,16,17,14,17,21,21,26,19,26,25,17,20,21,19,23,22,24,25,21,22,29,29,26,23,11,19
2020-10-11,23,22,24,20,20,23,39,28,32,16,18,17,22,24,31,21,19,21,31,16,17,19,23,25,11,23,26,23,23,23,28,15,17,24,17,22,24,15,22,26,21,19,20,23,21,25,23,21,22,20,26,15,25,12,27,20,23,12,22,28,18,22,16,19,19,22,15,23,26,21,18,21,30,26,18,19,27,21,21,23,21
2020-10-12,21,23,22,16,20,25,36,16,29,27,29,22,17,22,21,22,23,27,18,35,24,22,24,11,27,22,21,27,19,29,23,14,27,23,21,28,22,18,25,25,19,33,10,18,21,24,25,25,16,31,24,19,17,24,18,24,17,24,25,16,19,31,29,22,17,25,17,26,25,24,27,23,19,27,18,25,24,23,16,22,18
2020-10-13,23,22,23,29,21,25,42,20,23,16,25,18,24,19,15,18,21,25,15,20,24,18,22,13,24,9,17,22,19,23,25,22,28,15,16,25,25,25,20,21,14,20,23,16,22,26,23,20,20,21,20,19,26,18,18,18,30,17,21,19,15,25,20,14,16,19,18,25,25,21,18,19,19,13,20,24,18,15,21,18,15
2020-10-14,17,24,24,14,22,23,52,23,27,28,32,17,24,25,23,21,16,20,24,28,25,15,26,22,26,17,30,15,20,25,29,29,27,20,26,27,29,23,28,23,17,26,23,31,24,22,24,19,23,23,20,15,20,25,24,19,25,19,29,28,26,30,19,23,20,26,15,22,26,30,27,22,18,24,24,27,19,23,28,29,17
2020-10-15,16,22,18,16,19,20,38,21,26,18,18,25,21,23,23,26,28,23,24,24,21,30,19,22,27,21,23,12,18,20,24,23,25,28,21,26,16,22,16,22,13,24,12,20,15,23,23,24,8,30,21,23,22,23,22,23,21,22,23,26,25,23,19,27,25,18,16,22,24,22,25,30,21,18,20,24,26,19,18,28,19
2020-10-16,20,23,24,25,21,22,63,23,18,26,19,20,23,25,24,29,16,25,18,30,19,24,19,24,24,18,18,18,19,18,12,17,24,26,24,24,26,31,31,16,28,21,23,17,22,25,30,27,27,16,20,27,21,14,27,19,19,19,31,20,32,24,20,24,28,34,25,22,22,26,25,19,22,26,23,17,30,22,25,26,21
2020-10-17,27,23,26,24,23,22,46,18,35,16,25,20,23,29,33,29,33,25,32,20,27,21,22,25,21,21,17,18,27,23,28,23,23,21,29,19,20,27,25,23,22,28,25,17,13,30,28,19,30,19,17,25,25,22,31,27,25,23,21,24,26,38,14,26,18,20,20,22,27,37,16,23,18,21,22,19,21,27,28,25,19
2020-10-18,28,22,23,26,23,20,38,27,27,26,19,20,26,20,18,20,29,16,32,20,15,24,29,17,11,24,21,18,26,24,28,15,22,34,20,16,21,22,18,23,25,32,29,21,19,14,22,18,19,14,25,24,23,23,21,25,24,26,22,29,26,27,16,28,24,18,17,31,29,15,23,26,17,20,21,27,20,20,23,17,33
2020-10-19,18,27,25,28,24,22,49,25,20,28,27,23,20,17,18,22,21,21,22,31,29,25,28,22,19,20,23,21,12,22,15,20,22,17,25,31,41,26,32,29,18,19,22,17,12,21,24,16,21,29,32,24,30,27,17,26,24,23,22,23,15,23,29,21,30,23,19,27,23,32,16,25,26,23,24,20,28,28,22,24,23
2020-10-20,27,25,24,26,21,21,40,27,21,19,24,28,20,18,18,16,20,20,36,22,25,18,25,30,23,25,25,21,25,20,23,18,27,28,28,30,20,28,20,22,24,28,26,20,20,15,23,27,23,20,26,36,31,21,23,18,24,19,24,23,19,15,20,23,24,21,27,21,26,27,20,17,28,21,33,28,30,22,19,15,25
2020-10-21,22,17,21,23,18,22,47,22,21,29,21,22,23,21,24,19,26,12,21,25,21,25,19,13,20,25,22,17,12,20,15,22,20,14,24,25,18,20,19,17,17,18,22,19,19,29,21,24,16,15,19,22,23,19,21,18,20,23,21,21,20,24,16,19,18,25,24,19,17,14,23,17,20,19,17,23,21,29,26,20,18
2020-10-22,18,22,24,13,19,24,58,19,18,27,25,24,20,28,28,27,27,28,27,18,18,31,26,29,15,29,25,29,30,24,25,23,21,17,24,32,22,24,20,24,22,23,23,23,25,15,27,23,11,30,24,21,19,22,25,30,25,30,21,20,19,28,27,22,14,37,23,21,29,23,29,20,33,27,22,30,28,29,22,19,24
2020-10-23,20,28,16,32,23,18,40,24,19,22,27,24,28,25,21,26,16,23,15,29,29,26,23,26,21,25,28,27,14,16,23,29,32,27,27,30,27,20,18,31,28,19,24,28,20,22,23,29,17,22,26,26,23,26,30,24,28,22,18,26,22,14,17,29,24,26,20,28,26,21,22,29,24,19,23,25,20,21,23,18,21
2020-10-24,23,27,19,16,26,26,41,25,26,27,22,20,14,17,16,27,24,23,25,28,31,29,14,26,26,19,25,33,27,25,28,20,23,23,16,16,21,24,18,17,14,14,16,28,19,22,19,17,23,24,27,27,26,25,20,23,31,19,16,28,29,29,16,31,18,28,21,29,20,22,26,19,21,21,20,25,18,22,24,21,15
2020-10-25,23,30,15,26,21,17,44,26,20,19,15,25,26,21,20,16,19,28,17,13,19,19,20,20,18,21,22,20,22,22,24,12,17,28,19,17,25,26,18,20,21,21,19,27,13,25,22,22,31,22,23,27,26,18,24,26,26,22,18,28,16,16,24,23,19,14,14,23,25,21,24,19,24,24,26,25,14,16,19,26,20
2020-10-26,27,25,31,29,26,25,52,30,19,20,18,19,23,23,22,26,24,31,20,22,18,27,20,28,18,26,26,21,24,22,28,22,26,26,24,24,31,16,21,21,19,26,23,21,24,25,20,30,26,28,31,32,32,27,24,18,21,23,23,24,20,23,15,13,16,29,25,27,24,23,18,27,25,15,17,22,18,17,30,18,24
2020-10-27,32,27,15,26,28,25,36,26,24,18,26,25,26,24,20,17,22,21,23,28,22,18,24,17,20,22,25,22,22,21,28,21,26,20,19,30,24,20,21,26,32,34,20,22,21,21,15,34,26,21,37,34,23,22,27,22,19,24,18,18,18,19,31,21,27,32,26,23,25,31,22,27,22,31,25,29,23,29,26,18,32
2020-10-28,18,17,19,18,26,28,52,13,24,29,17,19,19,24,24,18,19,15,16,32,19,20,22,26,11,20,13,21,26,20,13,12,25,23,15,24,20,24,28,25,17,24,18,16,24,21,25,29,19,19,29,22,27,24,22,20,17,17,21,18,29,21,11,22,24,32,24,22,33,29,15,19,28,11,22,22,21,26,25,23,20
2020-10-29,26,29,18,16,21,21,38,20,14,16,20,29,14,26,18,13,23,19,23,19,25,22,24,32,25,16,19,26,23,16,22,14,14,15,20,28,26,19,16,20,22,14,19,22,29,21,19,19,14,18,20,24,22,20,24,27,18,24,20,22,27,23,31,24,32,32,23,21,29,25,14,30,35,23,19,29,18,19,19,20,31
2020-10-30,24,24,28,26,20,24,39,22,19,16,25,31,22,31,19,23,27,16,29,23,20,21,22,16,27,32,22,27,19,24,17,26,28,20,28,23,29,19,28,20,17,21,24,21,23,21,17,12,16,17,25,23,26,21,25,27,19,24,21,18,29,22,22,18,23,25,26,17,13,24,20,20,29,32,33,17,17,31,26,28,24
2020-10-31,23,24,27,18,19,23,42,23,19,18,24,28,25,27,20,27,22,23,28,21,25,25,23,26,18,26,21,23,22,32,24,27,22,24,27,27,23,25,29,24,34,18,24,22,23,28,17,27,28,27,21,15,21,15,18,21,25,37,31,24,19,25,24,22,19,24,29,27,15,19,24,20,25,23,21,33,26,32,26,27,22
2020-11-01,22,28,14,19,11,18,42,22,23,13,18,20,25,17,27,24,26,18,18,20,24,24,18,26,13,21,27,23,23,22,23,21,31,24,16,23,22,25,21,21,23,20,23,18,21,18,20,18,19,18,21,24,21,26,18,24,25,29,21,29,23,25,23,15,14,33,20,24,25,36,29,12,26,17,14,25,20,22,26,18,26
2020-11-02,18,17,15,15,17,20,56,27,25,17,25,28,24,18,17,29,21,32,22,16,20,26,28,29,28,30,22,19,29,17,25,32,21,14,28,20,22,24,25,17,17,25,19,26,27,19,18,23,24,16,25,17,17,26,20,22,11,23,26,27,21,34,18,23,25,33,30,28,16,28,26,25,21,23,21,19,27,21,12,26,20
2020-11-03,20,19,28,27,16,19,48,29,18,18,30,22,19,24,26,23,30,17,20,25,18,30,17,24,25,26,24,25,22,19,24,21,24,23,19,13,20,19,22,19,21,23,35,29,19,22,26,32,17,23,17,22,17,17,19,11,26,24,22,20,19,21,31,19,19,24,22,20,25,20,34,20,20,26,23,17,29,23,28,30,19
2020-11-04,16,24,28,24,27,27,43,28,14,21,20,24,18,17,22,26,18,30,25,27,27,24,25,15,20,18,23,21,31,23,24,19,25,24,17,17,21,30,25,27,13,19,24,37,23,32,25,24,33,16,29,25,20,24,16,33,22,32,20,21,13,20,20,20,23,25,22,21,21,26,27,20,25,19,38,38,31,26,23,25,19
2020-11-05,21,30,19,27,19,36,55,28,18,33,20,24,33,18,31,27,16,20,20,22,33,23,25,22,24,38,29,27,25,20,28,30,26,27,21,25,29,25,28,20,21,20,31,23,16,29,22,27,21,26,31,30,21,23,19,29,36,21,32,19,26,21,34,28,24,21,29,22,31,21,24,25,24,20,21,25,35,34,26,17,16
2020-11-06,31,24,19,24,22,25,50,18,33,21,31,27,18,22,25,18,21,18,16,22,35,15,21,22,25,21,26,25,22,26,26,24,29,25,26,22,19,20,32,23,18,22,13,18,26,27,22,34,18,23,17,20,20,27,18,28,27,16,25,19,25,23,22,16,19,21,16,23,19,25,20,25,21,20,21,22,22,20,19,20,22
2020-11-07,32,25,23,29,25,24,50,23,34,19,24,25,30,32,29,21,18,19,35,33,27,21,22,18,23,33,26,22,16,23,37,23,25,32,24,23,24,21,32,22,33,27,24,26,27,19,24,22,18,22,36,24,21,21,28,22,24,27,25,24,20,29,20,22,26,14,21,27,22,33,32,24,31,22,22,28,24,23,19,21,28
2020-11-08,27,18,27,23,25,24,46,25,28,16,25,22,17,16,26,18,21,29,30,20,22,27,28,19,17,20,28,28,19,35,24,20,28,20,27,17,16,23,13,26,20,26,24,11,16,24,30,38,25,20,26,20,21,31,18,21,29,26,21,21,26,21,18,25,25,23,14,25,17,21,21,20,23,25,16,13,22,19,21,24,21
2020-11-09,27,20,17,21,24,18,49,23,21,28,22,23,17,29,24,37,29,18,29,20,23,28,22,34,24,23,17,14,19,18,22,23,21,29,24,24,15,26,19,28,25,16,25,25,27,25,18,24,18,20,24,31,20,27,20,19,15,24,26,20,23,27,22,20,17,27,21,19,23,26,26,22,22,20,18,27,22,25,14,16,19
2020-11-10,27,19,24,26,24,16,54,18,20,20,29,28,26,25,22,27,23,24,20,24,23,33,23,17,17,31,19,23,28,20,35,24,16,24,28,16,19,26,23,23,28,28,29,34,23,26,17,18,27,16,26,24,23,20,20,17,31,21,24,20,18,21,32,27,23,28,21,16,30,16,24,31,28,19,24,19,25,27,25,32,25
2020-11-11,18,20,27,23,17,16,57,25,24,18,22,16,30,24,20,20,25,14,24,20,27,18,21,26,17,22,18,21,19,19,16,26,27,28,25,20,20,27,14,24,31,21,24,17,18,26,23,28,23,32,21,22,23,24,22,24,32,28,15,21,23,18,29,21,28,27,23,17,23,24,28,26,20,18,16,23,20,19,23,22,25
2020-11-12,33,23,34,26,32,18,36,23,16,25,18,32,29,29,24,28,24,20,29,18,37,22,28,27,31,26,20,27,26,22,17,18,18,28,24,22,26,35,22,28,20,23,20,22,23,24,21,24,29,23,25,35,25,22,24,28,19,18,23,26,23,26,23,34,28,19,29,32,25,20,31,23,26,30,25,31,26,16,22,26,30
2020-11-13,26,18,17,25,24,19,33,25,23,26,30,35,31,21,23,27,21,18,36,26,22,18,34,15,22,20,17,21,18,25,27,18,22,25,34,30,26,28,18,20,20,30,23,30,22,16,17,26,28,27,22,21,23,26,27,25,17,22,25,23,33,22,27,31,16,30,22,24,29,20,28,15,23,17,14,17,23,22,23,16,19
2020-11-14,17,22,28,25,23,29,57,26,26,27,28,29,28,23,23,26,30,26,22,21,23,24,25,28,19,25,21,22,29,18,17,30,23,33,33,13,17,26,22,25,22,22,28,24,23,25,22,20,16,26,26,29,21,24,27,23,19,13,16,24,22,25,30,29,21,25,26,23,20,18,31,21,24,19,22,31,19,25,25,23,22
2020-11-15,26,26,24,21,23,25,39,20,20,19,20,23,26,30,28,26,28,29,33,26,19,27,25,12,24,25,16,17,27,26,24,20,25,14,26,28,18,21,18,24,21,22,29,26,32,24,25,26,19,20,16,29,19,24,17,21,32,27,17,20,22,21,23,24,14,24,30,26,23,24,21,21,25,22,19,26,18,24,15,17,24
2020-11-16,34,25,27,17,26,25,50,25,24,19,22,23,25,32,17,27,25,25,17,25,22,16,22,18,34,30,35,19,24,19,21,20,18,28,25,28,17,28,29,31,22,25,23,16,23,33,20,23,18,28,29,28,29,28,29,22,24,25,23,24,29,23,30,24,18,26,18,14,18,25,19,22,26,20,22,16,25,28,22,22,25
2020-11-17,25,26,31,17,20,29,43,19,25,21,15,22,23,20,13,19,17,21,23,14,24,31,25,28,23,28,18,22,21,27,23,21,27,28,22,21,21,20,21,21,15,26,22,36,21,25,27,25,18,17,23,22,14,22,32,17,22,25,29,20,26,15,21,25,18,25,25,23,18,26,22,31,25,25,17,27,14,24,24,14,15
2020-11-18,19,25,26,25,28,27,51,16,27,21,30,21,22,24,27,28,26,20,30,24,19,26,23,20,22,26,29,20,18,28,21,16,26,23,24,32,26,18,18,29,32,25,28,23,25,25,22,23,22,21,20,16,27,17,21,27,22,24,37,15,17,23,22,24,26,19,21,19,35,22,25,21,26,21,26,31,20,25,25,27,20
2020-11-19,23,22,17,24,19,29,44,25,19,40,26,28,32,23,30,28,26,21,18,29,12,24,21,15,31,28,24,24,24,24,19,15,23,23,24,31,17,16,22,21,21,27,21,19,26,21,31,23,18,22,20,24,19,22,20,22,12,21,23,31,20,17,24,26,21,25,28,29,23,26,18,19,21,16,20,28,21,28,23,26,24
2020-11-20,26,32,27,20,33,27,56,31,18,28,19,16,23,26,28,25,19,37,26,20,20,25,25,27,21,28,24,25,36,28,28,21,31,21,30,31,25,22,24,27,21,25,24,26,25,21,22,29,24,27,22,21,23,25,20,19,20,29,24,17,19,23,23,21,30,23,32,12,27,24,22,19,14,29,29,18,26,29,32,26,36
2020-11-21,24,25,19,29,27,23,45,25,24,19,16,24,28,26,26,25,40,26,22,33,21,16,20,25,20,20,27,25,31,23,21,22,23,20,36,15,14,26,17,27,20,18,22,23,25,12,15,17,27,25,16,22,25,17,14,16,16,18,18,24,21,27,20,31,21,28,21,26,20,23,27,25,18,29,9,24,26,33,26,33,21
2020-11-22,22,25,23,28,19,18,37,23,16,25,33,22,20,16,25,33,33,17,26,28,23,10,20,18,16,20,19,19,25,17,26,30,26,19,25,22,22,21,28,35,21,13,32,29,20,23,26,23,20,22,21,25,22,19,21,32,27,30,19,19,16,27,14,24,24,21,28,27,33,28,26,23,26,22,22,33,31,22,27,25,17
2020-11-23,23,27,26,15,30,22,48,21,16,23,14,32,23,23,32,31,25,21,26,30,29,16,21,31,25,21,27,24,33,31,29,20,21,32,17,22,20,19,26,23,28,20,27,26,23,24,25,16,27,22,22,33,19,23,19,21,27,11,23,28,22,23,21,21,18,24,30,27,21,15,30,17,23,23,29,21,28,17,20,24,25
2020-11-24,26,19,25,19,25,16,32,28,34,19,18,22,13,26,25,18,25,32,24,26,22,18,22,28,29,13,19,21,23,29,14,13,25,21,29,18,21,19,22,16,22,27,18,17,21,29,19,24,26,15,25,16,18,20,18,26,17,27,16,18,21,18,12,20,18,25,25,28,18,23,22,25,14,19,15,25,26,23,25,12,19
2020-11-25,25,15,17,18,25,30,51,31,17,19,17,14,29,26,24,30,20,27,18,28,21,33,20,28,38,20,21,30,24,25,24,27,23,26,15,22,25,30,21,15,33,17,35,22,19,19,16,27,18,25,29,17,28,25,25,31,25,20,17,27,36,27,21,18,16,30,32,28,32,23,27,18,21,35,23,21,15,25,26,19,17
2020-11-26,23,17,20,21,18,28,45,34,25,25,21,12,16,28,27,34,18,22,20,28,20,23,20,26,21,23,14,21,23,21,23,27,30,29,29,20,22,13,18,20,21,19,24,17,21,35,26,18,19,28,19,16,18,24,26,23,18,21,32,20,12,25,20,25,19,23,22,14,24,24,26,22,22,21,19,28,21,16,22,18,24
2020-11-27,16,27,25,23,21,24,34,20,22,19,27,23,17,23,23,20,16,17,22,22,23,22,28,32,28,22,23,19,30,27,20,19,20,26,20,22,24,29,20,20,24,25,25,30,21,21,22,25,28,21,24,28,16,32,23,21,21,19,20,13,28,12,25,20,22,26,25,23,14,16,22,23,29,36,20,23,18,17,27,28,26
2020-11-28,19,26,16,18,20,27,40,28,25,27,23,12,21,19,30,19,16,26,19,28,27,23,28,20,19,17,16,25,26,26,29,20,26,16,28,27,26,25,32,19,23,23,20,25,19,20,16,19,19,26,25,17,30,18,16,24,15,21,32,26,23,26,19,25,35,24,21,18,32,19,20,21,17,18,29,21,24,20,17,17,20
2020-11-29,29,26,28,27,31,31,38,26,18,23,25,26,26,26,22,30,25,19,21,25,18,23,24,21,15,23,27,29,16,24,24,23,28,25,22,24,17,22,22,25,29,28,27,26,26,24,28,26,33,28,18,19,26,22,20,26,22,19,21,19,23,23,26,24,25,17,19,26,24,28,17,22,21,19,18,26,20,20,25,27,31
2020-11-30,28,26,26,22,22,33,50,19,19,17,22,19,19,23,21,30,19,20,27,22,18,32,28,25,21,23,21,20,18,29,20,19,23,23,29,19,30,19,25,31,25,36,25,25,19,27,18,26,25,21,24,29,28,19,24,26,20,35,24,31,23,16,27,21,24,26,18,21,24,22,19,31,16,22,20,21,24,22,19,24,23
